study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,notes
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,90.173786181139,69.243075007781,6944,7342,398,3.183207186048,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,92.458519345238,74.308614417989,7361,7750,389,3.1902859124941,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,90.615862573099,68.685972626762,7768,8160,392,7.0000079994191,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,82.933976671477,64.519488536155,8189,8576,387,3.9871516625457,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,83.080203251334,56.390936004031,8604,9001,397,5.1599019666664,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,85.70417906746,46.956390542328,9020,9394,374,1.8889931353887,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,87.73569023569,45.613858363858,9423,9675,252,27.903913040892,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,55.972923681257,52.751122334456,9692,9804,112,28.721948444597,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,23.586507936508,63.578042328042,9822,10030,208,,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,46461be7-ca2c-45c9-b653-d2f35e514447,,Anonymous,,6,6,1,1,52.640621905328,55.009556347792,0,375,375,6.9256503158346,
