study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,notes
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,41.849484427609,19.803591470258,3705,3797,92,13.10734036971,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,56.657320756585,15.137238397042,3828,4200,372,5.9742300460903,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,61.069444444444,24.462962962963,4233,4354,121,11.492964878351,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,65.4348893066,46.583596754649,4386,4784,398,6.2895332105568,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,72.461419753086,49.506172839506,4803,5023,220,8.9232795944028,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,82.696078431373,49.978213507625,5041,5432,391,1.4615329830008,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,82.751489765379,52.957716494754,5451,5823,372,14.811700964983,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,66.33743536556,60.784090909091,5841,6225,384,4.2641286100197,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,69.138422035481,67.915266106443,6243,6624,381,7.5823047069253,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,60.81733370275,72.427269749424,6655,7052,397,4.2167513849792,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,56.111221867801,74.42244078209,7074,7459,385,1.9967523688529,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,58.271695125862,75.777398321843,7482,7841,359,21.889768736703,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,33.189014202172,73.507031467558,7861,8246,385,6.5668087787306,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,25.757716049383,75.715461493239,8265,8654,389,40.557364317265,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,71.091820987654,57.055119092156,8672,9063,391,5.9565004315239,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,66.176900584795,48.613104731526,9080,9465,385,24.802514809519,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,39.028706440816,33.446434123517,9529,9915,386,,
